"snapshot_id","snapshot_generation","source_commit_short","source_commit_full","source_tree_state","lane_id","entry_kind","registration_source_kind","surface_stable_id","xlcall_builtin_symbol","xlcall_builtin_code","canonical_surface_name","name_resolution_table_ref","semantic_trait_profile_ref","gating_profile_ref","version_marker","category","interesting","arity_min","arity_max","arg_preparation_profile","coercion_lift_profile","kernel_signature_class","determinism_class","volatility_class","host_interaction_class","thread_safety_class","fec_dependency_profile","surface_fec_dependency_profile","metadata_status","special_interface_kind","admission_interface_kind","preparation_owner","runtime_boundary_kind","arity_shape_note","interface_contract_ref","source_catalog_ref"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.LOGNORM.DIST","xlfLognorm_dist","536","LOGNORM.DIST","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Statistical functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.LOGNORM.INV","xlfLognorm_inv","537","LOGNORM.INV","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Statistical functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.LOGNORMDIST","xlfLognormdist","290","LOGNORMDIST","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Compatibility","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.LOOKUP","xlfLookup","28","LOOKUP","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Lookup and reference functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.LOWER","xlfLower","112","LOWER","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Text functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MAKEARRAY","","","MAKEARRAY","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Logical functions","true","","","","","","","","","","","","catalog_only","callable_helper_runtime","higher_order_call","oxfml_then_oxfunc","callable_helper_runtime","rows, cols, callable producing each coordinate cell","docs/worksets/W038_FUNCTIONAL_LAMBDA_AND_HELPER_FAMILY.md","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MAP","","","MAP","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Logical functions","true","","","","","","","","","","","","catalog_only","callable_helper_runtime","higher_order_call","oxfml_then_oxfunc","callable_helper_runtime","trailing arg callable; preceding args are mapped arrays","docs/worksets/W038_FUNCTIONAL_LAMBDA_AND_HELPER_FAMILY.md","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MATCH","xlfMatch","64","MATCH","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Lookup and reference functions","false","2","3","RefsVisibleInAdapter","LookupMatchProfile","LookupMatch","Deterministic","NonVolatile","None","SafePure","RefOnly","RefOnly","function_meta_extracted","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MAX","xlfMax","7","MAX","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Statistical functions","false","1","255","ValuesOnlyPreAdapter","AggregateDirectAndRangeDualPolicy","NumsToNum","Deterministic","NonVolatile","None","SafePure","None","RefOnly","function_meta_extracted","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MAXA","xlfMaxa","362","MAXA","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Statistical functions","false","1","255","ValuesOnlyPreAdapter","AggregateDirectAndRangeDualPolicy","NumsToNum","Deterministic","NonVolatile","None","SafePure","None","RefOnly","function_meta_extracted","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MAXIFS","","","MAXIFS","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Statistical functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MDETERM","xlfMdeterm","163","MDETERM","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Math and trigonometry functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MDURATION","xlfMduration","459","MDURATION","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Financial functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MEDIAN","xlfMedian","227","MEDIAN","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Statistical functions","false","1","255","ValuesOnlyPreAdapter","AggregateDirectAndRangeDualPolicy","NumsToNum","Deterministic","NonVolatile","None","SafePure","None","RefOnly","function_meta_extracted","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MID, MIDB","","","MID, MIDB","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Text functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MIN","xlfMin","6","MIN","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Statistical functions","false","1","255","ValuesOnlyPreAdapter","AggregateDirectAndRangeDualPolicy","NumsToNum","Deterministic","NonVolatile","None","SafePure","None","RefOnly","function_meta_extracted","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MINA","xlfMina","363","MINA","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Statistical functions","false","1","255","ValuesOnlyPreAdapter","AggregateDirectAndRangeDualPolicy","NumsToNum","Deterministic","NonVolatile","None","SafePure","None","RefOnly","function_meta_extracted","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MINIFS","","","MINIFS","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Statistical functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MINUTE","xlfMinute","72","MINUTE","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Date and time functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MINVERSE","xlfMinverse","164","MINVERSE","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Math and trigonometry functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MIRR","xlfMirr","61","MIRR","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Financial functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MMULT","xlfMmult","165","MMULT","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Math and trigonometry functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MOD","xlfMod","39","MOD","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Math and trigonometry functions","false","2","2","ValuesOnlyPreAdapter","UnaryNumericScalarOnly","NumsToNum","Deterministic","NonVolatile","None","SafePure","None","RefOnly","function_meta_extracted","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MODE","xlfMode","330","MODE","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Compatibility","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MODE.MULT","xlfMode_mult","497","MODE.MULT","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Statistical functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MODE.SNGL","xlfMode_sngl","498","MODE.SNGL","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Statistical functions","false","1","255","ValuesOnlyPreAdapter","Custom","NumsToNum","Deterministic","NonVolatile","None","SafePure","None","RefOnly","function_meta_extracted","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MONTH","xlfMonth","68","MONTH","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Date and time functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MROUND","xlfMround","422","MROUND","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Math and trigonometry functions","false","2","2","ValuesOnlyPreAdapter","UnaryNumericScalarOnly","NumsToNum","Deterministic","NonVolatile","None","SafePure","None","RefOnly","function_meta_extracted","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MULTINOMIAL","xlfMultinomial","474","MULTINOMIAL","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Math and trigonometry functions","false","1","255","ValuesOnlyPreAdapter","Custom","Custom","Deterministic","NonVolatile","None","SafePure","None","RefOnly","function_meta_extracted","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.MUNIT","xlfMunit","582","MUNIT","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Math and trigonometry functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.N","xlfN","131","N","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Information functions","true","1","1","ValuesOnlyPreAdapter","Custom","Custom","Deterministic","NonVolatile","None","SafePure","None","RefOnly","function_meta_extracted","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.NA","xlfNa","10","NA","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Information functions","false","0","0","ValuesOnlyPreAdapter","None","Custom","Deterministic","NonVolatile","None","SafePure","None","None","function_meta_extracted","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.NEGBINOM.DIST","xlfNegbinom_dist","538","NEGBINOM.DIST","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Statistical functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.NEGBINOMDIST","xlfNegbinomdist","292","NEGBINOMDIST","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Compatibility","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.NETWORKDAYS","xlfNetworkdays","472","NETWORKDAYS","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Date and time functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.NETWORKDAYS.INTL","xlfNetworkdays_intl","520","NETWORKDAYS.INTL","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Date and time functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.NOMINAL","xlfNominal","445","NOMINAL","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Financial functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.NORM.DIST","xlfNorm_dist","499","NORM.DIST","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Statistical functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.NORM.INV","xlfNorm_inv","500","NORM.INV","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Statistical functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.NORM.S.DIST","xlfNorm_s_dist","539","NORM.S.DIST","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Statistical functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.NORM.S.INV","xlfNorm_s_inv","540","NORM.S.INV","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Statistical functions","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
"oxfunc-libctx-v1","2026-03-26","6a14e66","6a14e667271be0de8adb32ccf21c6a69052cf9c7","dirty","oxfunc","built_in_function","built_in_catalog_function","FUNC.NORMDIST","xlfNormdist","293","NORMDIST","docs/function-lane/W28_FUNCTION_NAME_LOCALIZATION_LIBRARY_SEED.csv","oxfunc.local.profile.function_surface.current_baseline.v1","oxfunc.local.gating.current_baseline.default.v1","","Compatibility","false","","","","","","","","","","","","catalog_only","ordinary","ordinary_call","oxfml_then_oxfunc","ordinary_eval","","","docs/function-lane/FUNCTION_CATALOG_CURRENT_BASELINE_LOCAL.csv"
