"surface","file","matches","final_owner","deletion_batch","deletion_route","notes"
"resolve_eval_value","crates/oxfunc_core/src/functions/regression_forecast_family.rs","2","ReferenceSystemProvider dereference or CalcValue projection","W099-004,W099-009,W099-015","Callers move to provider dereference and CalcValue.core helpers; old helper deleted in W099-015.","Do not globally eager-dereference references."
"resolve_eval_value","crates/oxfunc_core/src/functions/statistical_tests_family.rs","2","ReferenceSystemProvider dereference or CalcValue projection","W099-004,W099-009,W099-015","Callers move to provider dereference and CalcValue.core helpers; old helper deleted in W099-015.","Do not globally eager-dereference references."
"resolve_eval_value","crates/oxfunc_core/src/functions/subtotal_aggregate_family.rs","2","ReferenceSystemProvider dereference or CalcValue projection","W099-004,W099-009,W099-015","Callers move to provider dereference and CalcValue.core helpers; old helper deleted in W099-015.","Do not globally eager-dereference references."
"resolve_eval_value","crates/oxfunc_core/src/functions/sumproduct_family.rs","2","ReferenceSystemProvider dereference or CalcValue projection","W099-004,W099-009,W099-015","Callers move to provider dereference and CalcValue.core helpers; old helper deleted in W099-015.","Do not globally eager-dereference references."
"resolve_eval_value","crates/oxfunc_core/src/functions/vhlookup_family.rs","2","ReferenceSystemProvider dereference or CalcValue projection","W099-004,W099-009,W099-015","Callers move to provider dereference and CalcValue.core helpers; old helper deleted in W099-015.","Do not globally eager-dereference references."
"resolve_eval_value","crates/oxfunc_core/src/functions/xlookup.rs","3","ReferenceSystemProvider dereference or CalcValue projection","W099-004,W099-009,W099-015","Callers move to provider dereference and CalcValue.core helpers; old helper deleted in W099-015.","Do not globally eager-dereference references."
"resolve_eval_value","crates/oxfunc_core/src/resolver.rs","8","ReferenceSystemProvider dereference or CalcValue projection","W099-004,W099-009,W099-015","Callers move to provider dereference and CalcValue.core helpers; old helper deleted in W099-015.","Do not globally eager-dereference references."
"resolve_reference_values","crates/oxfunc_core/src/functions/adapters.rs","6","ReferenceSystemProvider enumeration","W099-003,W099-009,W099-015","Sparse/aggregate consumers move to provider enumeration; old helper deleted in W099-015.","Enumeration must preserve sparse/lazy path room."
"resolve_reference_values","crates/oxfunc_core/src/functions/columns_fn.rs","2","ReferenceSystemProvider enumeration","W099-003,W099-009,W099-015","Sparse/aggregate consumers move to provider enumeration; old helper deleted in W099-015.","Enumeration must preserve sparse/lazy path room."
"resolve_reference_values","crates/oxfunc_core/src/functions/count.rs","1","ReferenceSystemProvider enumeration","W099-003,W099-009,W099-015","Sparse/aggregate consumers move to provider enumeration; old helper deleted in W099-015.","Enumeration must preserve sparse/lazy path room."
"resolve_reference_values","crates/oxfunc_core/src/functions/counta.rs","1","ReferenceSystemProvider enumeration","W099-003,W099-009,W099-015","Sparse/aggregate consumers move to provider enumeration; old helper deleted in W099-015.","Enumeration must preserve sparse/lazy path room."
"resolve_reference_values","crates/oxfunc_core/src/functions/countblank_fn.rs","1","ReferenceSystemProvider enumeration","W099-003,W099-009,W099-015","Sparse/aggregate consumers move to provider enumeration; old helper deleted in W099-015.","Enumeration must preserve sparse/lazy path room."
"resolve_reference_values","crates/oxfunc_core/src/functions/criteria_family.rs","2","ReferenceSystemProvider enumeration","W099-003,W099-009,W099-015","Sparse/aggregate consumers move to provider enumeration; old helper deleted in W099-015.","Enumeration must preserve sparse/lazy path room."
"resolve_reference_values","crates/oxfunc_core/src/functions/index.rs","2","ReferenceSystemProvider enumeration","W099-003,W099-009,W099-015","Sparse/aggregate consumers move to provider enumeration; old helper deleted in W099-015.","Enumeration must preserve sparse/lazy path room."
"resolve_reference_values","crates/oxfunc_core/src/functions/rows_fn.rs","2","ReferenceSystemProvider enumeration","W099-003,W099-009,W099-015","Sparse/aggregate consumers move to provider enumeration; old helper deleted in W099-015.","Enumeration must preserve sparse/lazy path room."
"resolve_reference_values","crates/oxfunc_core/src/functions/subtotal_aggregate_family.rs","2","ReferenceSystemProvider enumeration","W099-003,W099-009,W099-015","Sparse/aggregate consumers move to provider enumeration; old helper deleted in W099-015.","Enumeration must preserve sparse/lazy path room."
"resolve_reference_values","crates/oxfunc_core/src/functions/sum.rs","1","ReferenceSystemProvider enumeration","W099-003,W099-009,W099-015","Sparse/aggregate consumers move to provider enumeration; old helper deleted in W099-015.","Enumeration must preserve sparse/lazy path room."
"resolve_reference_values","crates/oxfunc_core/src/functions/xlookup.rs","3","ReferenceSystemProvider enumeration","W099-003,W099-009,W099-015","Sparse/aggregate consumers move to provider enumeration; old helper deleted in W099-015.","Enumeration must preserve sparse/lazy path room."
"resolve_reference_values","crates/oxfunc_core/src/resolver.rs","5","ReferenceSystemProvider enumeration","W099-003,W099-009,W099-015","Sparse/aggregate consumers move to provider enumeration; old helper deleted in W099-015.","Enumeration must preserve sparse/lazy path room."
"resolve_reference_values","crates/oxfunc_core/tests/structured_table_reference_guardrails.rs","1","ReferenceSystemProvider enumeration","W099-003,W099-009,W099-015","Sparse/aggregate consumers move to provider enumeration; old helper deleted in W099-015.","Enumeration must preserve sparse/lazy path room."
"HOST_REF_","","0","Host-owned typed reference identity","W099-014,W099-016","No current OxFunc-local matches; downstream audit remains in OxCalc/OxFml integration and final validation.","Runtime HOST_REF_* identity must not reappear."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/coercion.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/function_call.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/abs.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/adapters.rs","2","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/amor_depreciation_family.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/and_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/array_text_split_family.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/asin.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/atan2.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/avedev_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/average.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/averagea_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/base_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/beta_gamma_stats_family.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/binary_numeric.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/bond_core_family.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/call_register_id_family.rs","3","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/callable_helpers.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/cashflow_rate_family.rs","2","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/ceiling_floor_family.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/cell.rs","8","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/choose_ifs_family.rs","2","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/clean_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/column_fn.rs","2","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/columns_fn.rs","2","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/complex_family.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/concat_family.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/confidence_test_family.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/count.rs","2","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/counta.rs","2","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/countblank_fn.rs","2","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/coupon_family.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/criteria_family.rs","4","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/database_family.rs","2","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/date_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/date_parts_family.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/date_value_family.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/delta_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/depreciation_family.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/devsq_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/discrete_dist_family.rs","2","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/dollar_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/dollar_fraction_family.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/dynamic_array_reshape_family.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/error_type_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/exact_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/fixed_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/gcd_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/groupby_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/hstack.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/hyperlink_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/if_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/iferror.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/ifna_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/image_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/index.rs","5","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/indirect.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/info_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/is_predicates_family.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/iseven_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/isnumber.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/legacy_stats_alias_family.rs","2","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/log_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/lookup_prob_frequency_family.rs","2","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/match_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/matrix_family.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/max_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/median_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/min_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/misc_switch_info_family.rs","2","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/mode_sngl_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/moment_stats_family.rs","2","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/n_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/not_fn.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/number_regex_translate_family.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/offset.rs","3","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/op_add.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/op_implicit_intersection.rs","3","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/op_spill_ref.rs","2","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/operator_arithmetic_family.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
"ReferenceLike.target_or_any_dot_target","crates/oxfunc_core/src/functions/operator_compare_concat_family.rs","1","Typed identity or display-only/textual compatibility","W099-002,W099-009,W099-015","Universal target field removed; function logic stops treating display text as identity; compatibility residue deleted in W099-015.","Regex may include non-reference .target sites; each file still routes through audit."
